EmployeeID,Age,Gender,Department,JobRole,Salary,Education,ExperienceYears,Attrition,OverTime,MaritalStatus
404,48,Female,Tech,Analyst,138636,Bachelors,0,No,No,Married
405,41,Male,R&D,HR Executive,33487,High School,10,No,Yes,Single
406,45,Male,HR,HR Executive,97384,Diploma,5,No,Yes,Divorced
407,33,Male,Tech,Research Scientist,82423,Diploma,22,No,No,Single
408,56,Male,R&D,HR Executive,33155,PhD,8,No,Yes,Divorced
409,54,Male,Tech,HR Executive,31255,Masters,15,No,Yes,Divorced
410,54,Female,Finance,Sales Executive,140860,Masters,18,No,No,Married
411,58,Male,Admin,Sales Executive,21979,PhD,12,Yes,No,Married
412,33,Female,Finance,Manager,145596,High School,31,No,Yes,Single
413,24,Female,Tech,Manager,41305,Masters,8,Yes,No,Divorced
414,22,Male,R&D,HR Executive,94543,Diploma,30,No,No,Married
415,54,Female,HR,HR Executive,55094,High School,30,Yes,No,Divorced
416,31,Female,Sales,Analyst,55098,Bachelors,18,Yes,Yes,Divorced
417,50,Male,HR,Manager,109566,Bachelors,1,No,No,Divorced
418,34,Female,Sales,Research Scientist,53770,High School,31,No,Yes,Single
419,33,Female,Sales,HR Executive,29734,Diploma,33,No,No,Divorced
420,52,Female,R&D,Research Scientist,91984,Bachelors,0,No,Yes,Divorced
421,23,Male,Tech,HR Executive,59605,Diploma,20,No,No,Single
422,56,Male,HR,Research Scientist,97932,PhD,2,No,No,Single
423,44,Male,Tech,Developer,75619,Masters,26,No,No,Married
424,38,Female,Finance,Research Scientist,144109,High School,6,No,Yes,Divorced
425,47,Male,R&D,Manager,47881,Masters,32,No,No,Divorced
426,29,Female,R&D,HR Executive,83401,PhD,8,No,No,Single
427,50,Male,Finance,Manager,51177,Bachelors,29,No,Yes,Single
428,47,Female,HR,Research Scientist,60122,Diploma,17,No,No,Married
429,31,Male,Admin,Sales Executive,132555,Diploma,25,No,Yes,Single
430,47,Male,Finance,Sales Executive,55297,PhD,19,No,No,Single
431,55,Female,HR,Sales Executive,131513,High School,30,No,No,Single
432,28,Male,Sales,HR Executive,136118,Masters,7,No,Yes,Single
433,25,Female,R&D,Analyst,56680,Bachelors,22,No,Yes,Married
434,32,Male,HR,Developer,103452,High School,24,Yes,Yes,Divorced
435,50,Male,Tech,Research Scientist,71044,PhD,0,No,No,Divorced
436,57,Female,Tech,Analyst,116775,PhD,17,No,No,Divorced
437,46,Female,R&D,Sales Executive,64084,Diploma,18,No,Yes,Divorced
438,42,Female,Finance,Research Scientist,54189,Bachelors,5,No,No,Divorced
439,57,Male,Admin,Analyst,33510,High School,16,No,Yes,Single
440,31,Female,Finance,Manager,110502,Diploma,7,Yes,No,Divorced
441,58,Male,HR,Sales Executive,42152,Bachelors,8,Yes,No,Single
442,30,Female,Finance,Analyst,104738,Masters,26,No,No,Divorced
443,45,Female,R&D,HR Executive,46445,Masters,5,No,Yes,Divorced
444,56,Female,HR,Manager,96688,Diploma,5,No,No,Single
445,56,Female,Sales,Sales Executive,91153,High School,3,Yes,No,Divorced
446,57,Female,Finance,Developer,21195,Bachelors,21,No,No,Single
447,39,Female,Finance,Sales Executive,124533,Masters,26,No,No,Married
448,53,Male,Admin,HR Executive,79949,Masters,1,No,No,Married
449,45,Female,HR,Developer,45433,High School,8,Yes,No,Married
450,44,Male,Tech,Developer,25305,Diploma,10,No,No,Divorced
451,53,Female,Finance,Developer,146107,PhD,19,No,No,Divorced
452,58,Female,R&D,Research Scientist,78860,Bachelors,13,No,No,Divorced
453,33,Female,Finance,Research Scientist,93613,Masters,25,Yes,No,Divorced
454,34,Male,Admin,Developer,68648,PhD,29,Yes,No,Single
455,44,Male,Sales,Manager,83090,High School,34,No,No,Married
456,46,Female,Admin,Developer,116921,Diploma,5,No,Yes,Single
457,56,Male,Finance,Analyst,62113,Bachelors,2,No,Yes,Married
458,51,Female,Tech,Developer,135530,High School,0,No,No,Married
459,38,Female,Finance,Research Scientist,123504,Diploma,17,No,Yes,Single
460,41,Male,HR,Research Scientist,140609,High School,22,Yes,No,Single
461,46,Male,Finance,Analyst,62642,Masters,31,No,No,Single
462,43,Male,Tech,Analyst,53062,Masters,28,No,No,Married
463,34,Male,HR,Sales Executive,91633,PhD,22,No,No,Single
464,40,Female,R&D,Manager,124716,High School,5,No,No,Divorced
465,57,Male,HR,Manager,61604,Masters,16,No,No,Single
466,33,Male,Admin,Manager,130129,Diploma,17,No,Yes,Married
467,40,Female,Sales,HR Executive,26678,PhD,30,No,No,Married
468,33,Male,Admin,Research Scientist,52121,Bachelors,5,Yes,No,Single
469,30,Male,HR,Manager,68503,High School,33,No,Yes,Single
470,28,Male,R&D,Sales Executive,145015,Masters,26,No,No,Married
471,49,Male,Finance,Sales Executive,106940,Diploma,24,No,Yes,Married
472,35,Female,HR,Manager,91279,High School,9,No,No,Single
473,52,Female,Admin,Analyst,36494,Diploma,11,No,No,Divorced
474,40,Male,HR,Sales Executive,127079,PhD,10,No,No,Divorced
475,37,Male,HR,Analyst,64185,Masters,2,No,No,Divorced
476,26,Female,HR,Research Scientist,29678,Masters,21,No,No,Married
477,56,Male,R&D,HR Executive,57632,PhD,3,No,Yes,Divorced
478,33,Male,Tech,Sales Executive,66235,Diploma,7,No,Yes,Divorced
479,46,Male,Tech,Analyst,21648,High School,13,No,Yes,Single
480,42,Male,HR,Manager,101213,Diploma,19,No,No,Single
481,57,Male,R&D,Research Scientist,134222,High School,23,No,Yes,Divorced
482,44,Male,R&D,Developer,108301,PhD,13,No,No,Married
483,37,Male,HR,Developer,87917,Bachelors,27,Yes,No,Divorced
484,35,Male,Admin,Manager,36489,High School,15,Yes,No,Single
485,52,Male,Admin,Research Scientist,97281,Masters,31,Yes,No,Single
486,26,Female,Sales,Research Scientist,25818,Masters,11,Yes,Yes,Single
487,56,Female,HR,Research Scientist,128190,Masters,15,No,No,Divorced
488,44,Female,Sales,Research Scientist,144613,Diploma,18,No,No,Married
489,50,Male,Admin,Developer,53149,Diploma,4,No,No,Divorced
490,32,Male,Admin,Analyst,47312,Diploma,11,No,No,Single
491,39,Female,HR,Research Scientist,57124,Masters,28,No,No,Single
492,33,Male,Sales,Analyst,124222,High School,4,No,No,Single
493,30,Female,Sales,Research Scientist,21316,Masters,16,No,No,Single
494,31,Male,HR,Sales Executive,90990,High School,7,No,Yes,Divorced
495,38,Female,Sales,HR Executive,80046,Diploma,29,Yes,No,Divorced
496,59,Female,Finance,Sales Executive,98643,Bachelors,9,No,No,Married
497,28,Female,Admin,HR Executive,89610,Diploma,19,No,Yes,Single
498,34,Male,Tech,Sales Executive,106724,PhD,15,No,No,Divorced
499,30,Female,R&D,Research Scientist,133115,High School,15,Yes,No,Divorced
500,48,Male,Sales,Analyst,117504,Bachelors,2,Yes,No,Single
501,23,Male,Sales,HR Executive,135594,Diploma,22,No,Yes,Divorced
502,26,Male,R&D,Developer,84042,Bachelors,21,No,No,Single
503,50,Male,Sales,Manager,125925,Masters,27,No,Yes,Married
504,58,Male,R&D,HR Executive,135350,High School,3,No,No,Single
505,59,Male,HR,HR Executive,148295,PhD,23,No,Yes,Single
506,40,Male,Finance,Developer,43102,Masters,18,No,Yes,Divorced
507,29,Female,Finance,Research Scientist,149665,Bachelors,10,No,Yes,Married
508,22,Female,Admin,Sales Executive,134430,Diploma,17,No,No,Married
509,43,Female,Tech,Sales Executive,126958,High School,11,No,No,Divorced
510,38,Male,Sales,Analyst,145782,PhD,13,No,Yes,Married
511,28,Male,Tech,Research Scientist,51957,Diploma,17,No,Yes,Married
512,46,Male,HR,Developer,32872,PhD,11,No,No,Single
513,25,Male,Finance,Research Scientist,70094,High School,26,No,No,Divorced
514,57,Female,HR,Research Scientist,67719,Bachelors,5,No,No,Married
515,27,Male,HR,Sales Executive,93885,PhD,23,No,No,Married
516,52,Female,Sales,Developer,141103,High School,32,No,No,Married
517,40,Male,HR,Manager,148826,PhD,15,No,Yes,Single
518,48,Female,Finance,HR Executive,39693,Diploma,11,No,No,Single
519,31,Male,Tech,Sales Executive,70478,PhD,30,No,No,Divorced
520,47,Female,Finance,Developer,118163,Diploma,12,No,No,Divorced
521,40,Male,Sales,Analyst,63677,Diploma,7,No,No,Single
522,24,Female,Finance,HR Executive,80012,High School,2,No,No,Divorced
523,34,Male,R&D,HR Executive,30760,Masters,19,No,No,Divorced
524,49,Female,Tech,Sales Executive,31584,PhD,3,No,No,Divorced
525,41,Female,R&D,Analyst,22106,Bachelors,1,No,Yes,Single
526,49,Male,R&D,Sales Executive,33669,Diploma,22,No,No,Single
527,29,Female,Admin,Research Scientist,139487,Masters,18,No,No,Married
528,22,Male,Sales,Developer,45223,Diploma,7,No,No,Married
529,24,Male,HR,Analyst,80666,Masters,15,No,Yes,Married
530,34,Male,R&D,HR Executive,55706,Masters,17,No,No,Married
531,49,Female,Finance,Sales Executive,88019,Bachelors,23,No,No,Divorced
532,46,Female,HR,HR Executive,81585,Masters,0,No,Yes,Divorced
533,54,Male,Finance,Analyst,47482,Bachelors,0,No,No,Single
534,59,Male,Finance,HR Executive,80369,High School,10,No,No,Divorced
535,27,Female,HR,Sales Executive,54143,Diploma,17,No,No,Divorced
536,53,Female,HR,Sales Executive,44240,Bachelors,15,No,No,Divorced
537,42,Female,Finance,Manager,30015,Diploma,16,No,Yes,Married
538,37,Male,Sales,HR Executive,102164,PhD,23,No,No,Single
539,42,Male,Tech,Manager,83023,High School,33,No,No,Married
540,32,Male,Admin,Manager,71500,PhD,3,Yes,No,Divorced
541,58,Male,Tech,HR Executive,83925,PhD,34,No,Yes,Divorced
542,57,Male,Sales,Analyst,110979,Masters,14,No,Yes,Single
543,56,Female,Admin,Research Scientist,116355,Masters,1,Yes,Yes,Married
544,40,Male,HR,Sales Executive,100596,PhD,30,No,No,Divorced
545,41,Female,Admin,Developer,112973,Masters,8,No,Yes,Single
546,39,Female,Finance,Manager,69631,Diploma,9,Yes,Yes,Divorced
547,35,Male,Tech,Analyst,96190,Masters,24,No,No,Divorced
548,36,Female,Admin,HR Executive,83652,PhD,4,No,No,Single
549,52,Male,Finance,Analyst,71087,Masters,13,Yes,Yes,Single
550,22,Female,Sales,Analyst,99789,Masters,1,No,Yes,Divorced
551,24,Male,Admin,HR Executive,74909,Bachelors,17,No,Yes,Single
552,37,Male,Finance,Developer,31565,Bachelors,28,No,No,Divorced
553,44,Female,Sales,HR Executive,47597,PhD,19,No,Yes,Married
554,32,Male,HR,Developer,113304,Diploma,7,Yes,No,Divorced
555,33,Female,Sales,HR Executive,85623,High School,25,No,Yes,Single
556,31,Male,Sales,Manager,29432,High School,3,Yes,Yes,Married
557,53,Male,Tech,Developer,94300,PhD,32,No,No,Single
558,37,Male,Finance,Manager,143693,Diploma,21,No,Yes,Divorced
559,29,Female,Admin,Developer,85714,Diploma,5,No,Yes,Single
560,59,Female,Tech,Developer,111837,Diploma,32,No,No,Divorced
561,33,Male,R&D,HR Executive,69314,Bachelors,27,No,No,Single
562,45,Female,Sales,Developer,120944,PhD,23,No,No,Single
563,49,Male,R&D,Manager,61965,High School,3,No,Yes,Divorced
564,29,Female,Tech,HR Executive,117449,Diploma,1,No,No,Married
565,49,Female,Finance,Sales Executive,104268,PhD,12,No,No,Divorced
566,57,Male,Tech,Manager,87957,High School,10,No,No,Married
567,47,Male,Finance,Sales Executive,63715,Bachelors,34,No,No,Married
568,29,Male,Finance,Analyst,73450,Masters,9,No,No,Married
569,49,Male,HR,HR Executive,106062,High School,9,Yes,Yes,Married
570,49,Male,Sales,Analyst,81902,High School,7,No,Yes,Divorced
571,58,Female,Tech,HR Executive,48317,High School,4,No,Yes,Divorced
572,57,Female,Finance,HR Executive,139191,Masters,22,No,No,Married
573,48,Male,Tech,Manager,86753,Diploma,33,No,No,Married
574,38,Male,Tech,Sales Executive,55242,Masters,31,Yes,No,Married
575,30,Male,Finance,HR Executive,20929,High School,15,Yes,Yes,Married
576,54,Female,Admin,Sales Executive,126262,Bachelors,3,No,No,Married
577,41,Male,R&D,HR Executive,143196,High School,27,No,No,Married
578,34,Male,Sales,Sales Executive,119806,Bachelors,13,No,No,Single
579,49,Female,Sales,Analyst,118724,PhD,11,No,No,Married
580,50,Female,Admin,Manager,33580,Bachelors,20,Yes,No,Single
581,34,Female,HR,HR Executive,134144,High School,15,No,No,Divorced
582,56,Female,Admin,Research Scientist,124134,Masters,1,No,No,Divorced
583,27,Male,HR,Sales Executive,115967,High School,22,No,No,Married
584,39,Female,HR,Sales Executive,40742,High School,28,Yes,No,Divorced
585,26,Female,Admin,Research Scientist,37833,PhD,8,No,No,Divorced
586,46,Male,Sales,Manager,116421,Diploma,6,No,No,Married
587,23,Male,R&D,Sales Executive,91347,High School,28,No,Yes,Divorced
588,31,Male,Sales,Manager,94155,PhD,16,Yes,No,Divorced
589,51,Female,Sales,Sales Executive,109791,Masters,8,Yes,Yes,Married
590,26,Male,Sales,Developer,110508,PhD,5,No,Yes,Married
591,54,Female,Admin,Sales Executive,33527,PhD,19,No,Yes,Married
592,22,Female,Admin,Developer,78139,Bachelors,9,No,No,Single
593,39,Female,Admin,HR Executive,134527,Diploma,8,No,Yes,Married
594,53,Male,Sales,Manager,118410,Diploma,11,No,No,Divorced
595,32,Female,R&D,Sales Executive,89585,Masters,32,No,No,Married
596,42,Male,HR,Analyst,61057,PhD,31,No,No,Single
597,47,Male,Tech,Analyst,87439,Masters,33,No,Yes,Divorced
598,46,Male,HR,Research Scientist,142337,Masters,18,No,Yes,Single
599,43,Female,HR,Analyst,138258,Diploma,32,No,No,Divorced
600,48,Female,Tech,Developer,64261,Diploma,15,No,Yes,Married
601,34,Female,Sales,Analyst,90912,Diploma,22,No,No,Single
602,54,Male,R&D,Analyst,20042,High School,25,No,No,Married
603,55,Female,R&D,Analyst,42769,PhD,8,Yes,Yes,Divorced
604,56,Female,HR,Sales Executive,87113,Masters,29,No,No,Married
605,22,Female,Tech,Research Scientist,97918,PhD,12,No,No,Married
606,42,Female,Finance,Manager,42449,Masters,15,No,No,Divorced
607,27,Female,Sales,Research Scientist,58653,Masters,1,No,No,Single
608,49,Male,HR,Developer,48859,Masters,30,No,No,Divorced
609,38,Male,R&D,Sales Executive,28576,Masters,18,Yes,No,Divorced
610,26,Male,Admin,HR Executive,65874,Bachelors,10,No,No,Married
611,52,Male,Admin,Sales Executive,97199,Bachelors,13,No,No,Divorced
612,26,Female,Tech,Analyst,56345,High School,24,Yes,No,Single
613,59,Male,Tech,Analyst,137926,Diploma,6,No,No,Divorced
614,24,Female,HR,Developer,134446,Masters,14,No,No,Divorced
615,44,Male,Finance,HR Executive,90780,PhD,29,No,No,Married
616,58,Male,R&D,Sales Executive,144576,Bachelors,30,No,Yes,Single
617,58,Male,HR,HR Executive,120438,Diploma,23,No,No,Married
618,31,Female,Finance,Manager,89428,High School,24,No,No,Married
619,31,Female,Tech,Research Scientist,112648,Diploma,7,No,No,Single
620,40,Male,Admin,Sales Executive,24321,Masters,29,No,Yes,Single
621,38,Female,Sales,HR Executive,25776,Diploma,13,No,No,Divorced
622,42,Male,Admin,Manager,128888,Masters,28,No,Yes,Single
623,35,Male,R&D,Manager,36119,Bachelors,26,No,Yes,Married
624,30,Male,R&D,Research Scientist,50569,Bachelors,33,No,No,Single
625,22,Female,Admin,Manager,147493,Masters,20,No,No,Single
626,34,Male,Admin,Developer,58596,PhD,10,No,Yes,Single
627,25,Male,Finance,Manager,72967,Bachelors,32,No,No,Married
628,22,Male,HR,HR Executive,53063,PhD,14,No,No,Divorced
629,53,Female,Tech,Developer,118717,Masters,11,No,No,Divorced
630,55,Male,Finance,Manager,42340,Masters,23,No,No,Married
631,49,Female,Sales,Analyst,95723,Bachelors,10,No,Yes,Divorced
632,52,Male,Admin,Manager,75430,PhD,18,No,No,Divorced
633,29,Female,Sales,Developer,132620,Masters,0,No,No,Married
634,47,Male,Sales,Manager,26668,Bachelors,16,No,No,Married
635,55,Male,Finance,Manager,100880,Masters,15,No,No,Divorced
636,24,Female,Tech,Manager,28195,Diploma,25,Yes,No,Single
637,33,Female,R&D,Developer,102097,Diploma,14,No,No,Divorced
638,22,Male,HR,Manager,143625,Bachelors,7,No,No,Single
639,26,Female,R&D,Research Scientist,122658,Masters,29,No,No,Married
640,51,Male,Tech,HR Executive,77995,Bachelors,13,No,No,Single
641,51,Male,R&D,Research Scientist,107834,High School,32,No,No,Single
642,38,Male,Admin,Developer,58250,Bachelors,6,No,No,Single
643,44,Female,Admin,Analyst,146769,Bachelors,17,No,No,Married
644,36,Male,Finance,Research Scientist,36076,Diploma,11,No,No,Divorced
645,58,Female,Sales,HR Executive,35376,Diploma,1,Yes,Yes,Divorced
646,42,Male,Tech,Sales Executive,121575,Masters,28,No,No,Single
647,35,Female,Tech,HR Executive,75839,Bachelors,20,No,No,Divorced
648,23,Female,R&D,Research Scientist,84723,Bachelors,6,No,Yes,Married
649,32,Male,Finance,Sales Executive,63442,Masters,26,No,No,Married
650,59,Female,R&D,Developer,25392,PhD,11,No,No,Married
651,55,Male,R&D,HR Executive,134977,Masters,19,Yes,Yes,Married
652,59,Male,Tech,Analyst,143682,Diploma,13,No,No,Divorced
653,55,Male,R&D,Sales Executive,47106,Diploma,9,No,No,Single
654,39,Male,Sales,Sales Executive,99845,Bachelors,22,Yes,No,Single
655,51,Male,R&D,HR Executive,44809,Diploma,29,Yes,Yes,Single
656,36,Female,Sales,Research Scientist,135095,Masters,30,No,Yes,Married
657,48,Male,Tech,Sales Executive,20693,Bachelors,9,No,Yes,Divorced
658,55,Female,Finance,Developer,119473,Masters,18,No,Yes,Divorced
659,59,Female,Admin,HR Executive,114769,Masters,18,No,Yes,Divorced
660,54,Male,Sales,Developer,79821,Bachelors,22,No,No,Divorced
661,45,Female,Finance,HR Executive,94159,PhD,31,No,No,Divorced
662,36,Male,Finance,Developer,126086,Diploma,19,No,No,Divorced
663,51,Female,Sales,Research Scientist,132160,High School,3,No,Yes,Single
664,38,Female,Tech,HR Executive,145424,High School,32,No,No,Married
665,26,Female,HR,Analyst,94710,High School,0,No,No,Single
666,50,Male,Finance,Research Scientist,31352,Diploma,12,No,No,Divorced
667,25,Female,Finance,Developer,72196,PhD,2,No,No,Married
668,31,Male,Tech,HR Executive,91066,Masters,11,No,No,Married
669,38,Female,Tech,Research Scientist,24992,Bachelors,28,No,Yes,Married
670,31,Female,R&D,Developer,73076,PhD,30,No,No,Married
671,38,Female,Tech,Manager,43354,High School,1,No,No,Divorced
672,41,Female,Finance,Manager,23312,Diploma,21,Yes,No,Divorced
673,45,Male,Sales,Sales Executive,65833,Diploma,21,No,No,Married
674,26,Male,HR,Analyst,24318,Bachelors,30,No,No,Divorced
675,55,Female,R&D,Manager,132363,Masters,13,No,Yes,Married
676,27,Female,Sales,Developer,119992,PhD,28,No,No,Divorced
677,23,Male,HR,Research Scientist,86003,PhD,34,No,Yes,Married
678,34,Male,HR,HR Executive,47192,PhD,8,Yes,Yes,Divorced
679,32,Male,HR,Research Scientist,127841,Masters,31,No,Yes,Single
680,44,Male,Admin,Sales Executive,120726,Masters,26,No,No,Single
681,37,Female,Sales,Research Scientist,109199,Masters,9,No,No,Divorced
682,52,Female,R&D,Manager,116782,Bachelors,24,Yes,No,Divorced
683,32,Male,R&D,Research Scientist,139195,Diploma,32,No,No,Single
684,37,Male,HR,Manager,132908,High School,10,Yes,No,Divorced
685,29,Male,Sales,Manager,57489,Masters,8,No,No,Married
686,25,Male,Admin,Analyst,140059,Diploma,6,No,No,Divorced
687,25,Male,HR,Sales Executive,127507,Masters,6,No,Yes,Divorced
688,46,Male,Tech,Developer,60309,High School,33,No,Yes,Single
689,24,Female,R&D,Manager,128173,Masters,18,No,No,Single
690,53,Female,Finance,HR Executive,48273,Diploma,19,No,No,Divorced
691,24,Female,HR,Sales Executive,67553,Bachelors,24,No,Yes,Married
692,48,Male,Tech,Developer,49473,High School,4,No,No,Divorced
693,50,Male,R&D,HR Executive,81410,Diploma,28,No,No,Married
694,53,Male,Admin,Research Scientist,144772,PhD,26,No,No,Married
695,40,Female,Sales,Sales Executive,148536,PhD,24,No,No,Divorced
696,42,Male,R&D,HR Executive,33679,PhD,14,No,No,Married
697,26,Male,Sales,Sales Executive,112981,Bachelors,3,No,No,Single
698,39,Female,Sales,Sales Executive,65310,Masters,13,Yes,No,Married
699,49,Male,Admin,Research Scientist,103406,Masters,16,No,No,Married
700,43,Female,Admin,Research Scientist,80683,Masters,20,No,Yes,Married
701,42,Female,HR,Sales Executive,132765,Bachelors,15,No,No,Single
702,27,Male,HR,HR Executive,45992,PhD,25,No,No,Single
703,22,Female,R&D,Analyst,49433,Masters,8,No,No,Divorced
704,26,Male,Admin,Manager,96574,Bachelors,1,No,Yes,Married
705,33,Female,Tech,Research Scientist,45933,Bachelors,14,Yes,Yes,Single
706,47,Male,R&D,Analyst,65020,Diploma,34,No,Yes,Married
707,55,Female,Finance,Research Scientist,49236,Masters,23,Yes,No,Married
708,35,Male,Sales,Sales Executive,78735,PhD,13,Yes,No,Divorced
709,47,Female,Sales,Analyst,29770,High School,5,No,No,Married
710,48,Female,HR,HR Executive,89285,Bachelors,17,No,Yes,Single
711,30,Female,Tech,HR Executive,130121,Diploma,21,No,No,Divorced
712,47,Male,Admin,Developer,142747,High School,17,No,Yes,Divorced
713,43,Male,Admin,Manager,55271,Bachelors,1,No,No,Married
714,51,Female,HR,Manager,93391,Diploma,31,No,No,Married
715,38,Male,Finance,Research Scientist,131682,Masters,16,No,No,Single
716,47,Female,R&D,Manager,129633,Diploma,0,No,No,Married
717,57,Male,R&D,Developer,43439,Bachelors,8,No,No,Single
718,22,Female,Tech,HR Executive,115826,Masters,12,No,Yes,Married
